,country,duration_seconds,english_cname,file_id,file_name,file_url,genus,latitude,license,location,longitude,recordist,recordist_url,sonogram_url,species,type,remarks,full_name
2615,United States,8,Wilson's Warbler,390109,XC390109.mp3,https://www.xeno-canto.org/390109/download,Cardellina,34.9051,http://creativecommons.org/licenses/by-nc-sa/4.0/,"Los Padres National Forest, Santa Barbara, California, United States",-119.8852,Guy Kirwan,https://www.xeno-canto.org/contributor/BZVYBRUAAE,https://www.xeno-canto.org/sounds/uploaded/BZVYBRUAAE/ffts/XC390109-med.png,pusilla,call,"XC390109 © Guy Kirwan // Los Padres National Forest, Santa Barbara, California (34.9051, -119.8852), United States // 1700m // 10:00h, 2017-09-11 // call // Four call notes from a bird in montane scrub. /  / bird-seen:yes /  / playback-used:no",Wilson's Warbler (Cardellina pusilla)
2616,United States,13,Wilson's Warbler,297465,XC297465.mp3,https://www.xeno-canto.org/297465/download,Cardellina,35.0307,http://creativecommons.org/licenses/by-nc-sa/4.0/,"Oso Flaco Lake, Nipomo, California, United States",-120.6205,Ross Gallardy,https://www.xeno-canto.org/contributor/FNIOJOZADD,https://www.xeno-canto.org/sounds/uploaded/FNIOJOZADD/ffts/XC297465-med.png,pusilla,song,"XC297465 © Ross Gallardy // Oso Flaco Lake, Nipomo, California (35.0307, -120.6205), United States // 0m // 09:30h, 2015-03-18 // song //  /  / bird-seen:yes /  / playback-used:no",Wilson's Warbler (Cardellina pusilla)
2617,United States,15,Wilson's Warbler,291411,XC291411.mp3,https://www.xeno-canto.org/291411/download,Cardellina,33.6992,http://creativecommons.org/licenses/by-nc-sa/4.0/,"Palo Verde Ecological Reserve, Blythe, Riverside County, California, United States",-114.5032,Eric Hough,https://www.xeno-canto.org/contributor/BCFUZDOSJZ,https://www.xeno-canto.org/sounds/uploaded/BCFUZDOSJZ/ffts/XC291411-med.png,pusilla,"male, song","XC291411 © Eric Hough // Palo Verde Ecological Reserve, Blythe, Riverside County, California (33.6992, -114.5032), United States // 90m // 08:30h, 2015-04-20 // male, song // A few migrants singing. Amplification, low and high pass filters used in Audacity. /  / bird-seen:yes /  / playback-used:no",Wilson's Warbler (Cardellina pusilla)
2618,United States,15,Wilson's Warbler,297481,XC297481.mp3,https://www.xeno-canto.org/297481/download,Cardellina,34.01,http://creativecommons.org/licenses/by-nc-sa/4.0/,"Santa Cruz Island, California, United States",-119.7417,Ross Gallardy,https://www.xeno-canto.org/contributor/FNIOJOZADD,https://www.xeno-canto.org/sounds/uploaded/FNIOJOZADD/ffts/XC297481-med.png,pusilla,song,"XC297481 © Ross Gallardy // Santa Cruz Island, California (34.01, -119.7417), United States // 320m // 09:30h, 2015-03-19 // song //  /  / bird-seen:yes /  / playback-used:no",Wilson's Warbler (Cardellina pusilla)
2619,United States,20,Wilson's Warbler,408011,XC408011.mp3,https://www.xeno-canto.org/408011/download,Cardellina,36.2886,http://creativecommons.org/licenses/by-nc-nd/4.0/,"Andrew Molera Park (near  Big Sur), Monterey County, California, United States",-121.8446,Frank Lambert,https://www.xeno-canto.org/contributor/YTUXOCTUEM,https://www.xeno-canto.org/sounds/uploaded/YTUXOCTUEM/ffts/XC408011-med.png,pusilla,song,"XC408011 Â© Frank Lambert // Andrew Molera Park (near  Big Sur), Monterey County, California (36.2886, -121.8446), United States // 30m // 06:13h, 2015-05-18 // song //  /  / bird-seen:no /  / playback-used:no",Wilson's Warbler (Cardellina pusilla chryseola)
2620,United States,20,Wilson's Warbler,418656,XC418656.mp3,https://www.xeno-canto.org/418656/download,Cardellina,38.4914,http://creativecommons.org/licenses/by-nc-sa/4.0/,"Guerneville, Sonoma County, California, United States",-123.0191,Teresa and Miles Tuffli,https://www.xeno-canto.org/contributor/DABRFPIIOB,https://www.xeno-canto.org/sounds/uploaded/DABRFPIIOB/ffts/XC418656-med.png,pusilla,"begging call, juvenile","XC418656 Â© Teresa and Miles Tuffli // Guerneville, Sonoma County, California (38.4914, -123.0191), United States // 110m // 10:30h, 2018-06-04 // begging call, juvenile // Hi there, I got a pretty poor look at a very young fledgling (through a lot of bramble) that I believe was making the high pitched calls heard at the beginning of this recording. There were a couple Wilson's Warblers active in the same area and I did see one fly over to the general bramble area where the fledgling was sitting. Unfortunately, I didn't actually see them interact and I am unsure if I actually saw a very young WIWA or a different bird. The bird was pretty plain gray, with big black eyes and a large mouth gape.  /  / Does anybody know if these vocalizations are from a begging Wilson's Warbler fledgling? I could only find one recording of a fledgling WIWA in the database by Ian Cruickshank and I was unsure which vocalization he was referring to as the fledgling calls. /  / Any help is appreciated. Thanks! /  / Highpass filter @ 12khz / Redwood/Doug-fir forest /  / Miles /  / bird-seen:yes /  / playback-used:no // also:  Spotted Towhee, Wilson's Warbler, Dark-eyed Junco, Brown Creeper",Wilson's Warbler (Cardellina pusilla)
2621,United States,22,Wilson's Warbler,450719,XC450719.mp3,https://www.xeno-canto.org/450719/download,Cardellina,38.3577,http://creativecommons.org/licenses/by-nc-sa/4.0/,"Salmon Creek Road, Sonoma County, California, United States",-122.9987,Ed Pandolfino,https://www.xeno-canto.org/contributor/FVNPWGEQCT,https://www.xeno-canto.org/sounds/uploaded/FVNPWGEQCT/ffts/XC450719-med.png,pusilla,call,"XC450719 Â© Ed Pandolfino // Salmon Creek Road, Sonoma County, California (38.3577, -122.9987), United States // 20m // 06:46h, 2016-07-29 // call //  /  / bird-seen:yes /  / playback-used:no",Wilson's Warbler (Cardellina pusilla)
2622,United States,22,Wilson's Warbler,297466,XC297466.mp3,https://www.xeno-canto.org/297466/download,Cardellina,35.0307,http://creativecommons.org/licenses/by-nc-sa/4.0/,"Oso Flaco Lake, Nipomo, California, United States",-120.6205,Ross Gallardy,https://www.xeno-canto.org/contributor/FNIOJOZADD,https://www.xeno-canto.org/sounds/uploaded/FNIOJOZADD/ffts/XC297466-med.png,pusilla,song,"XC297466 © Ross Gallardy // Oso Flaco Lake, Nipomo, California (35.0307, -120.6205), United States // 0m // 09:30h, 2015-03-18 // song //  /  / bird-seen:yes /  / playback-used:no",Wilson's Warbler (Cardellina pusilla)
2623,United States,23,Wilson's Warbler,291413,XC291413.mp3,https://www.xeno-canto.org/291413/download,Cardellina,33.4084,http://creativecommons.org/licenses/by-nc-sa/4.0/,"Cibola Valley Conservation Area-Phase 6, La Paz County, Arizona, United States",-114.6879,Eric Hough,https://www.xeno-canto.org/contributor/BCFUZDOSJZ,https://www.xeno-canto.org/sounds/uploaded/BCFUZDOSJZ/ffts/XC291413-med.png,pusilla,"flight call, male, song","XC291413 © Eric Hough // Cibola Valley Conservation Area-Phase 6, La Paz County, Arizona (33.4084, -114.6879), United States // 70m // 06:30h, 2015-04-21 // flight call, male, song // Singing migrant moving through mesquite (Prosopis sp.) restoration area. Amplification, low and high pass filters used in Audacity. /  / bird-seen:yes /  / playback-used:no // also:  Gambel's Quail",Wilson's Warbler (Cardellina pusilla)
2624,United States,24,Wilson's Warbler,480047,XC480047.mp3,https://www.xeno-canto.org/480047/download,Cardellina,35.2557,http://creativecommons.org/licenses/by-nc-sa/4.0/,"Montana de Oro State Park, Los Osos, San Luis Obispo County, California, United States",-120.8872,Thomas G. Graves,https://www.xeno-canto.org/contributor/KGOCOOKTTU,https://www.xeno-canto.org/sounds/uploaded/KGOCOOKTTU/ffts/XC480047-med.png,pusilla,song,"XC480047 Â© Thomas G. Graves // Montana de Oro State Park, Los Osos, San Luis Obispo County, California (35.2557, -120.8872), United States // 30m // 7:53h, 2019-06-06 // song // Bird on riparian side of the trail.  / (Recorded with Marantz PMD 661, Sennheiser ME62, 24 inch RochÃ© parabola) /  / bird-seen:no /  / playback-used:no // also:  Wrentit",Wilson's Warbler (Cardellina pusilla)
2625,United States,25,Wilson's Warbler,174466,XC174466.mp3,https://www.xeno-canto.org/174466/download,Cardellina,32.6284,http://creativecommons.org/licenses/by-nc-sa/4.0/,"Hilltop Park, Chula Vista, San Diego County, California, United States",-117.0615,Paul Marvin,https://www.xeno-canto.org/contributor/RFTXRYBVBX,https://www.xeno-canto.org/sounds/uploaded/RFTXRYBVBX/ffts/XC174466-med.png,pusilla,call,"XC174466 © Paul Marvin // Hilltop Park, Chula Vista, San Diego County, California (32.6284, -117.0615), United States // 40m // 07:14h, 2013-04-04 // call // migrant in city park /  / bird-seen:yes /  / playback-used:no // also:  Cedar Waxwing, House Finch",Wilson's Warbler (Cardellina pusilla)
2626,United States,25,Wilson's Warbler,451011,XC451011.mp3,https://www.xeno-canto.org/451011/download,Cardellina,32.5547,http://creativecommons.org/licenses/by-nc-sa/4.0/,"Dairymart Ponds, San Diego County, California, United States",-117.0634,Paul Marvin,https://www.xeno-canto.org/contributor/RFTXRYBVBX,https://www.xeno-canto.org/sounds/uploaded/RFTXRYBVBX/ffts/XC451011-med.png,pusilla,call,"XC451011 Â© Paul Marvin // Dairymart Ponds, San Diego County, California (32.5547, -117.0634), United States // 10m // 08:23h, 2018-11-02 // call //  /  / bird-seen:no /  / playback-used:no",Wilson's Warbler (Cardellina pusilla)
2627,United States,27,Wilson's Warbler,128906,XC128906.mp3,https://www.xeno-canto.org/128906/download,Cardellina,35.4242,http://creativecommons.org/licenses/by-nc-sa/3.0/,"Atascadero, California, Cerro Alto Campground, United States",-120.7375,Thomas G. Graves,https://www.xeno-canto.org/contributor/KGOCOOKTTU,https://www.xeno-canto.org/sounds/uploaded/KGOCOOKTTU/ffts/XC128906-med.png,pusilla,song,"XC128906 Â© Thomas G. Graves // Atascadero, California, Cerro Alto Campground (35.4242, -120.7375), United States // 320m // 8:00h, 2013-04-06 // song //  /  / bird-seen:no /  / playback-used:no // also:  House Wren",Wilson's Warbler (Cardellina pusilla)
2628,United States,29,Wilson's Warbler,412634,XC412634.mp3,https://www.xeno-canto.org/412634/download,Cardellina,34.465,http://creativecommons.org/licenses/by-nc-sa/4.0/,"Santa Barbara, California, Inspiration Point Trail, United States",-119.7125,Thomas G. Graves,https://www.xeno-canto.org/contributor/KGOCOOKTTU,https://www.xeno-canto.org/sounds/uploaded/KGOCOOKTTU/ffts/XC412634-med.png,pusilla,"call, song","XC412634 Â© Thomas G. Graves // Santa Barbara, California, Inspiration Point Trail (34.465, -119.7125), United States // 300m // 7:10h, 2018-04-23 // call, song // The thin under-slurred call notes belong to Rufous-crowned Sparrow. /  / bird-seen:yes /  / playback-used:no // also:  Orange-crowned Warbler, Mourning Dove, Rufous-crowned Sparrow",Wilson's Warbler (Cardellina pusilla)
2629,United States,29,Wilson's Warbler,412619,XC412619.mp3,https://www.xeno-canto.org/412619/download,Cardellina,35.4242,http://creativecommons.org/licenses/by-nc-sa/4.0/,"Atascadero, California, Cerro Alto Campground, United States",-120.7375,Thomas G. Graves,https://www.xeno-canto.org/contributor/KGOCOOKTTU,https://www.xeno-canto.org/sounds/uploaded/KGOCOOKTTU/ffts/XC412619-med.png,pusilla,"call, song","XC412619 Â© Thomas G. Graves // Atascadero, California, Cerro Alto Campground (35.4242, -120.7375), United States // 340m // 17:24h, 2018-04-08 // call, song //  /  / bird-seen:no /  / playback-used:no // also:  Band-tailed Pigeon",Wilson's Warbler (Cardellina pusilla)
2630,United States,30,Wilson's Warbler,174465,XC174465.mp3,https://www.xeno-canto.org/174465/download,Cardellina,32.686,http://creativecommons.org/licenses/by-nc-sa/4.0/,"Fort Rosecrans National Cemetery, San Diego, California, United States",-117.243,Paul Marvin,https://www.xeno-canto.org/contributor/RFTXRYBVBX,https://www.xeno-canto.org/sounds/uploaded/RFTXRYBVBX/ffts/XC174465-med.png,pusilla,call,"XC174465 © Paul Marvin // Fort Rosecrans National Cemetery, San Diego, California (32.686, -117.243), United States // 100m // 09:00h, 2013-04-28 // call // migrant /  / bird-seen:yes /  / playback-used:no // also:  Red-breasted Nuthatch, American Crow, Bewick's Wren",Wilson's Warbler (Cardellina pusilla)
2631,United States,31,Wilson's Warbler,321282,XC321282.mp3,https://www.xeno-canto.org/321282/download,Cardellina,34.348,http://creativecommons.org/licenses/by-nc-sa/4.0/,"Lily Spring, San Gabriel Mountains, Los Angeles County, California, United States",-117.8102,Lance A. M. Benner,https://www.xeno-canto.org/contributor/MDZVOPUOXU,https://www.xeno-canto.org/sounds/uploaded/MDZVOPUOXU/ffts/XC321282-med.png,pusilla,song,"XC321282 © Lance A. M. Benner // Lily Spring, San Gabriel Mountains, Los Angeles County, California (34.348, -117.8102), United States // 2300m // 14:06h, 2016-06-11 // song // Uploaded primarily to document the presence of this species, which is a very local breeder in the San Gabriel Mountains.   /  / Habitat: montane spring with willows, other low vegetation, and surrounded by white fir, incense cedar, sugar pine, and Jeffrey pine. /  / Equipment: Sony PCM-M10 recorder, Sennheiser ME62 microphone, and a Telinga 22 inch parabola. / Modifications to the file: cropped. /  / bird-seen:no /  / playback-used:no // also:  Fox Sparrow, Green-tailed Towhee",Wilson's Warbler (Cardellina pusilla)
2632,United States,31,Wilson's Warbler,413021,XC413021.mp3,https://www.xeno-canto.org/413021/download,Cardellina,34.4565,http://creativecommons.org/licenses/by-nc-sa/4.0/,"Santa Barbara, California, Botanical Gardens, United States",-119.71,Thomas G. Graves,https://www.xeno-canto.org/contributor/KGOCOOKTTU,https://www.xeno-canto.org/sounds/uploaded/KGOCOOKTTU/ffts/XC413021-med.png,pusilla,song,"XC413021 Â© Thomas G. Graves // Santa Barbara, California, Botanical Gardens (34.4565, -119.71), United States // 220m // 9:42h, 2018-04-23 // song //  /  / bird-seen:yes /  / playback-used:no // also:  American Crow",Wilson's Warbler (Cardellina pusilla)
2633,United States,31,Wilson's Warbler,322179,XC322179.mp3,https://www.xeno-canto.org/322179/download,Cardellina,38.3921,http://creativecommons.org/licenses/by-nc-sa/4.0/,"Swauger Creek, Mono County, California, United States",-119.348,Bobby Wilcox,https://www.xeno-canto.org/contributor/YHKQPPJDVP,https://www.xeno-canto.org/sounds/uploaded/YHKQPPJDVP/ffts/XC322179-med.png,pusilla,"male, song","XC322179 © Bobby Wilcox // Swauger Creek, Mono County, California (38.3921, -119.348), United States // 2600m // 14:30h, 2016-06-09 // male, song // Singing from about 10' away in a stand of low shrubby willows surrounding a small creek flowing through an aspen dominated meadow.   /  / bird-seen:yes /  / playback-used:no",Wilson's Warbler (Cardellina pusilla)
2634,United States,33,Wilson's Warbler,374050,XC374050.mp3,https://www.xeno-canto.org/374050/download,Cardellina,39.5493,http://creativecommons.org/licenses/by-nc-sa/4.0/,"Rancho San Rafael, Washoe County, Reno, Nevada, United States",-119.8264,Bobby Wilcox,https://www.xeno-canto.org/contributor/YHKQPPJDVP,https://www.xeno-canto.org/sounds/uploaded/YHKQPPJDVP/ffts/XC374050-med.png,pusilla,song,"XC374050 © Bobby Wilcox // Rancho San Rafael, Washoe County, Reno, Nevada (39.5493, -119.8264), United States // 1400m // 09:00h, 2017-05-14 // song // Typical song from medium sized ornamental deciduous tree in an urban park, about 15ft from me.  Amplified and 96hz high pass filter with Audacity. /  / bird-seen:yes /  / playback-used:no",Wilson's Warbler (Cardellina pusilla)
2635,United States,34,Wilson's Warbler,412805,XC412805.mp3,https://www.xeno-canto.org/412805/download,Cardellina,34.465,http://creativecommons.org/licenses/by-nc-sa/4.0/,"Santa Barbara, California, Inspiration Point Trail, United States",-119.7125,Thomas G. Graves,https://www.xeno-canto.org/contributor/KGOCOOKTTU,https://www.xeno-canto.org/sounds/uploaded/KGOCOOKTTU/ffts/XC412805-med.png,pusilla,song,"XC412805 Â© Thomas G. Graves // Santa Barbara, California, Inspiration Point Trail (34.465, -119.7125), United States // 300m // 7:04h, 2018-04-23 // song //  /  / bird-seen:yes /  / playback-used:no // also:  California Scrub Jay, Spotted Towhee, Mourning Dove",Wilson's Warbler (Cardellina pusilla)
2636,United States,36,Wilson's Warbler,408662,XC408662.mp3,https://www.xeno-canto.org/408662/download,Cardellina,37.5131,http://creativecommons.org/licenses/by-nc-nd/4.0/,"Mariposa Grove, Yosemite National Park, Mariposa, California, United States",-119.6052,Frank Lambert,https://www.xeno-canto.org/contributor/YTUXOCTUEM,https://www.xeno-canto.org/sounds/uploaded/YTUXOCTUEM/ffts/XC408662-med.png,pusilla,song,"XC408662 Â© Frank Lambert // Mariposa Grove, Yosemite National Park, Mariposa, California (37.5131, -119.6052), United States // 2000m // 15:52h, 2015-05-20 // song //  /  / bird-seen:no /  / playback-used:no",Wilson's Warbler (Cardellina pusilla chryseola)
2637,United States,37,Wilson's Warbler,434345,XC434345.mp3,https://www.xeno-canto.org/434345/download,Cardellina,35.3172,http://creativecommons.org/licenses/by-nc-sa/4.0/,"Baywood-Los Osos, Pecho Willows, San Luis Obispo County, California, United States",-120.8527,Thomas G. Graves,https://www.xeno-canto.org/contributor/KGOCOOKTTU,https://www.xeno-canto.org/sounds/uploaded/KGOCOOKTTU/ffts/XC434345-med.png,pusilla,call,"XC434345 Â© Thomas G. Graves // Baywood-Los Osos, Pecho Willows, San Luis Obispo County, California (35.3172, -120.8527), United States // 10m // 14:45h, 2018-09-08 // call // Fairly certain this is Wilson's Warbler as one was present. Noted 3 call types: Jit (singly, paired and in triplets)  at 0:01.0 , a soft chip at 0:05.0, and a Tswit at 0:12.1 . At first I was thinking of a Ruby-crowned Kinglet, but the quality of the Jit seemed different here. I zeroed in on Wilson's Warbler because of the Tswit (using the Peterson's Guide to Eastern Bird Sounds). (Recorded with Marantz PMD 661, Sennheiser ME62, 24 inch RochÃ© parabola). Bird in a willow thicket. /  / bird-seen:no /  / playback-used:no",Wilson's Warbler (Cardellina pusilla)
2638,United States,38,Wilson's Warbler,412807,XC412807.mp3,https://www.xeno-canto.org/412807/download,Cardellina,34.465,http://creativecommons.org/licenses/by-nc-sa/4.0/,"Santa Barbara, California, Inspiration Point Trail, United States",-119.7125,Thomas G. Graves,https://www.xeno-canto.org/contributor/KGOCOOKTTU,https://www.xeno-canto.org/sounds/uploaded/KGOCOOKTTU/ffts/XC412807-med.png,pusilla,song,"XC412807 Â© Thomas G. Graves // Santa Barbara, California, Inspiration Point Trail (34.465, -119.7125), United States // 300m // 7:08h, 2018-04-23 // song //  /  / bird-seen:yes /  / playback-used:no // also:  Mourning Dove, Orange-crowned Warbler, Canyon Wren, California Scrub Jay",Wilson's Warbler (Cardellina pusilla)
2639,United States,41,Wilson's Warbler,102946,XC102946.mp3,https://www.xeno-canto.org/102946/download,Cardellina,39.698,http://creativecommons.org/licenses/by-nc-nd/2.5/,"Carman Valley, Sierra County, California, United States",-120.453,Eric DeFonso,https://www.xeno-canto.org/contributor/KTLCZCRCQX,https://www.xeno-canto.org/sounds/uploaded/KTLCZCRCQX/ffts/XC102946-med.png,pusilla,song,"XC102946 © Eric DeFonso // Carman Valley, Sierra County, California (39.698, -120.453), United States // 1520m // 06:28h, 2010-06-14 // song // amid the willow stands // also:  Sandhill Crane, Black-headed Grosbeak, Song Sparrow, Western Wood Pewee",Wilson's Warbler (Cardellina pusilla chryseola)
2640,United States,4,Wrentit,312612,XC312612.mp3,https://www.xeno-canto.org/312612/download,Chamaea,33.3356,http://creativecommons.org/licenses/by-nc-sa/4.0/,"Camp Pendleton North, San Diego County, California, United States",-117.3692,Michael Lester,https://www.xeno-canto.org/contributor/WGNMHUVNUB,https://www.xeno-canto.org/sounds/uploaded/WGNMHUVNUB/ffts/XC312612-med.png,fasciata,song,"XC312612 © Michael Lester // Camp Pendleton North, San Diego County, California (33.3356, -117.3692), United States // 100m // 09:30h, 2016-03-15 // song // High pass filter (2000Hz, 6dB rolloff). Amplified (30dB). 2 birds heard in recording. /  / bird-seen:no /  / playback-used:no",Wrentit (Chamaea fasciata)
2641,United States,5,Wrentit,306315,XC306315.mp3,https://www.xeno-canto.org/306315/download,Chamaea,33.5448,http://creativecommons.org/licenses/by-nc-sa/4.0/,"Murrieta, Riverside County, California, United States",-117.2695,Nick Komar,https://www.xeno-canto.org/contributor/ODAYZINCOA,https://www.xeno-canto.org/sounds/uploaded/ODAYZINCOA/ffts/XC306315-med.png,fasciata,song,"XC306315 © Nick Komar // Murrieta, Riverside County, California (33.5448, -117.2695), United States // 550m // 11:30h, 2016-02-20 // song // Recording edited and spliced. /  / bird-seen:no /  / playback-used:no",Wrentit (Chamaea fasciata)
2642,United States,6,Wrentit,306323,XC306323.mp3,https://www.xeno-canto.org/306323/download,Chamaea,33.5448,http://creativecommons.org/licenses/by-nc-sa/4.0/,"Murrieta, Riverside County, California, United States",-117.2695,Nick Komar,https://www.xeno-canto.org/contributor/ODAYZINCOA,https://www.xeno-canto.org/sounds/uploaded/ODAYZINCOA/ffts/XC306323-med.png,fasciata,song,"XC306323 © Nick Komar // Murrieta, Riverside County, California (33.5448, -117.2695), United States // 550m // 10:20h, 2016-02-20 // song // Recording amplified 4x. /  / bird-seen:no /  / playback-used:no",Wrentit (Chamaea fasciata)
2643,United States,8,Wrentit,390103,XC390103.mp3,https://www.xeno-canto.org/390103/download,Chamaea,35.2751,http://creativecommons.org/licenses/by-nc-sa/4.0/,"Montana de Oro State Park, California, United States",-120.8814,Guy Kirwan,https://www.xeno-canto.org/contributor/BZVYBRUAAE,https://www.xeno-canto.org/sounds/uploaded/BZVYBRUAAE/ffts/XC390103-med.png,fasciata,song,"XC390103 © Guy Kirwan // Montana de Oro State Park, California (35.2751, -120.8814), United States // 20m // 14:30h, 2017-09-10 // song //  /  / bird-seen:yes /  / playback-used:no",Wrentit (Chamaea fasciata fasciata)
2644,United States,9,Wrentit,448815,XC448815.mp3,https://www.xeno-canto.org/448815/download,Chamaea,32.6442,http://creativecommons.org/licenses/by-nc-sa/4.0/,"Rice Canyon, Chula Vista, San Diego County, California, United States",-117.0199,Paul Marvin,https://www.xeno-canto.org/contributor/RFTXRYBVBX,https://www.xeno-canto.org/sounds/uploaded/RFTXRYBVBX/ffts/XC448815-med.png,fasciata,song,"XC448815 Â© Paul Marvin // Rice Canyon, Chula Vista, San Diego County, California (32.6442, -117.0199), United States // 90m // 17:33h, 2018-10-24 // song //  /  / playback-used:no",Wrentit (Chamaea fasciata)
2645,United States,9,Wrentit,149647,XC149647.mp3,https://www.xeno-canto.org/149647/download,Chamaea,32.7963,http://creativecommons.org/licenses/by-nc-sa/3.0/,"Sheephead Mt Rd by I-8 rest area, N of Buckman Springs Rd, Cleveland National Forest, San Diego Co, California, United States",-116.48,Paul Marvin,https://www.xeno-canto.org/contributor/RFTXRYBVBX,https://www.xeno-canto.org/sounds/uploaded/RFTXRYBVBX/ffts/XC149647-med.png,fasciata,song,"XC149647 © Paul Marvin // Sheephead Mt Rd by I-8 rest area, N of Buckman Springs Rd, Cleveland National Forest, San Diego Co, California (32.7963, -116.48), United States // 1400m // 08:35h, 2013-04-12 // song //  /  / bird-seen:no /  / playback-used:no",Wrentit (Chamaea fasciata)
2646,United States,11,Wrentit,270530,XC270530.mp3,https://www.xeno-canto.org/270530/download,Chamaea,37.9213,http://creativecommons.org/licenses/by-nc-sa/4.0/,"Bolinas Lagoon, Marin County, California, United States",-122.688,Bobby Wilcox,https://www.xeno-canto.org/contributor/YHKQPPJDVP,https://www.xeno-canto.org/sounds/uploaded/YHKQPPJDVP/ffts/XC270530-med.png,fasciata,"female, male, song","XC270530 © Bobby Wilcox // Bolinas Lagoon, Marin County, California (37.9213, -122.688), United States // 0m // 20:00h, 2015-07-27 // female, male, song // A female first, then a male, singing from a dense thicket about 10ft from me. /  / bird-seen:yes /  / playback-used:no",Wrentit (Chamaea fasciata)
2647,Mexico,12,Wrentit,339903,XC339903.mp3,https://www.xeno-canto.org/339903/download,Chamaea,32.0573,http://creativecommons.org/licenses/by-nc-sa/4.0/,"LA MISION, Ensenada, Baja California, Mexico",-116.8744,Manuel Grosselet,https://www.xeno-canto.org/contributor/ILUHRFXDNU,https://www.xeno-canto.org/sounds/uploaded/ILUHRFXDNU/ffts/XC339903-med.png,fasciata,song,"XC339903 © Manuel Grosselet // LA MISION, Ensenada, Baja California (32.0573, -116.8744), Mexico // 0m // 10:00h, 2016-10-24 // song // wildtronics mono amplified DR05 /  / bird-seen:yes /  / playback-used:yes",Wrentit (Chamaea fasciata)
2648,United States,12,Wrentit,408461,XC408461.mp3,https://www.xeno-canto.org/408461/download,Chamaea,34.201,http://creativecommons.org/licenses/by-nc-nd/4.0/,"Big Santa Anita Canyon, San Gabriel Mountains, Los Angeles County, California, United States",-118.019,Frank Lambert,https://www.xeno-canto.org/contributor/YTUXOCTUEM,https://www.xeno-canto.org/sounds/uploaded/YTUXOCTUEM/ffts/XC408461-med.png,fasciata,song,"XC408461 Â© Frank Lambert // Big Santa Anita Canyon, San Gabriel Mountains, Los Angeles County, California (34.201, -118.019), United States // 600m // 18:00h, 2015-05-22 // song // Presumably same individual as , XC408460 /  / bird-seen:yes /  / playback-used:no",Wrentit (Chamaea fasciata)
2649,United States,12,Wrentit,451000,XC451000.mp3,https://www.xeno-canto.org/451000/download,Chamaea,32.5547,http://creativecommons.org/licenses/by-nc-sa/4.0/,"Dairymart Ponds, San Diego County, California, United States",-117.0634,Paul Marvin,https://www.xeno-canto.org/contributor/RFTXRYBVBX,https://www.xeno-canto.org/sounds/uploaded/RFTXRYBVBX/ffts/XC451000-med.png,fasciata,song,"XC451000 Â© Paul Marvin // Dairymart Ponds, San Diego County, California (32.5547, -117.0634), United States // 10m // 07:56h, 2018-11-05 // song //  /  / bird-seen:no /  / playback-used:no",Wrentit (Chamaea fasciata)
2650,United States,13,Wrentit,443636,XC443636.mp3,https://www.xeno-canto.org/443636/download,Chamaea,34.159,http://creativecommons.org/licenses/by-nc-sa/4.0/,"San Dimas Canyon, San Gabriel Mountains, Los Angeles County, California, United States",-117.7702,Lance A. M. Benner,https://www.xeno-canto.org/contributor/MDZVOPUOXU,https://www.xeno-canto.org/sounds/uploaded/MDZVOPUOXU/ffts/XC443636-med.png,fasciata,call,"XC443636 Â© Lance A. M. Benner // San Dimas Canyon, San Gabriel Mountains, Los Angeles County, California (34.159, -117.7702), United States // 440m // 16:51h, 2018-11-24 // call // ""chattering"" calls recorded at a range of 1-2 meters while the bird was in a laurel sumac.   /  / Equipment: Sony PCM-M10 recorder with no external microphone. /  / The sounds saturated a few times and wind is also audible. /  /  /  / bird-seen:yes /  / playback-used:no",Wrentit (Chamaea fasciata)
2651,United States,13,Wrentit,109854,XC109854.mp3,https://www.xeno-canto.org/109854/download,Chamaea,37.2913,http://creativecommons.org/licenses/by-sa/3.0/,"Picchetti Ranch Open Space Preserve, Santa Clara, California, United States",-122.0845,Jonathon Jongsma,https://www.xeno-canto.org/contributor/OJMFAOUBDU,https://www.xeno-canto.org/sounds/uploaded/OJMFAOUBDU/ffts/XC109854-med.png,fasciata,call,"XC109854 © Jonathon Jongsma // Picchetti Ranch Open Space Preserve, Santa Clara, CA (37.2913, -122.0845), United States // 240m // 08:53h, 2012-09-09 // call // ID based on voice, habitat. Very similar to XC28525 /  / bird-seen:no /  / playback-used:no // also:  California Scrub Jay",Wrentit (Chamaea fasciata)
2652,United States,14,Wrentit,90158,XC90158.mp3,https://www.xeno-canto.org/90158/download,Chamaea,35.253,http://creativecommons.org/licenses/by-nc-nd/2.5/,"Coon Creek Trail, Montana de Oro State Park, California, United States",-120.876,Thomas G. Graves,https://www.xeno-canto.org/contributor/KGOCOOKTTU,https://www.xeno-canto.org/sounds/uploaded/KGOCOOKTTU/ffts/XC90158-med.png,fasciata,song,"XC90158 © Thomas G. Graves // Coon Creek Trail, Montana de Oro State Park, California (35.253, -120.876), United States // 40m // ?h, 1999-03-29 // song // Two males and a female or juvenile?",Wrentit (Chamaea fasciata)
